Home,Away,Game_ID,H_Score,H_W_PCT,H_FG_PCT,H_FG3_PCT,H_FT_PCT,H_REB,H_AST,H_TOV,H_STL,H_BLK,H_PLUS_MINUS,H_OFF_RATING,H_DEF_RATING,H_TS_PCT,A_Score,A_W_PCT,A_FG_PCT,A_FG3_PCT,A_FT_PCT,A_REB,A_AST,A_TOV,A_STL,A_BLK,A_PLUS_MINUS,A_OFF_RATING,A_DEF_RATING,A_TS_PCT,Result,Date
Portland Trail Blazers,New York Knicks,0021900355,115,0.375,0.45,0.362,0.817,44.9,19.5,13.1,5.9,6.0,-2.6,109.4,112.0,0.555,87,0.174,0.421,0.356,0.675,45.1,20.3,15.1,8.1,4.9,-10.5,102.1,112.6,0.515,1,12/10/2019
Charlotte Hornets,Washington Wizards,0021900352,114,0.36,0.445,0.368,0.743,42.0,24.3,15.8,6.9,4.3,-7.7,106.3,113.9,0.551,107,0.318,0.474,0.372,0.813,39.5,26.9,13.6,6.9,3.5,-4.1,112.5,116.5,0.575,1,12/10/2019
Golden State Warriors,New York Knicks,0021900366,122,0.2,0.431,0.33,0.826,42.8,23.5,14.8,7.9,4.6,-9.2,103.4,113.0,0.532,124,0.167,0.418,0.347,0.672,45.2,20.1,15.0,8.0,4.8,-11.2,101.4,112.6,0.511,0,12/11/2019
Chicago Bulls,Atlanta Hawks,0021900361,136,0.32,0.425,0.347,0.75,42.5,22.4,15.3,9.2,3.8,-3.1,103.1,106.2,0.532,102,0.25,0.456,0.321,0.748,40.5,23.0,16.8,8.3,4.9,-8.6,105.8,114.3,0.55,1,12/11/2019
Phoenix Suns,Memphis Grizzlies,0021900363,108,0.478,0.462,0.365,0.802,40.9,27.3,13.6,7.5,3.8,1.7,111.6,109.7,0.575,115,0.304,0.454,0.344,0.768,42.9,25.4,15.5,8.0,5.0,-7.3,104.7,111.6,0.546,0,12/11/2019
Brooklyn Nets,Charlotte Hornets,0021900360,108,0.565,0.453,0.35,0.745,45.7,23.6,15.4,6.8,4.9,-0.3,108.9,109.2,0.558,113,0.385,0.445,0.369,0.745,42.3,24.2,15.7,6.8,4.3,-7.2,106.8,113.8,0.552,0,12/11/2019
Orlando Magic,Los Angeles Lakers,0021900358,87,0.478,0.43,0.33,0.784,46.2,22.7,14.0,8.3,6.9,0.0,104.3,104.6,0.528,96,0.875,0.49,0.37,0.745,44.6,26.3,14.7,8.6,7.0,9.7,113.0,103.6,0.582,0,12/11/2019
Cleveland Cavaliers,Houston Rockets,0021900356,110,0.217,0.431,0.331,0.764,44.1,20.5,15.6,7.4,3.2,-10.9,103.3,114.2,0.527,116,0.652,0.447,0.341,0.791,45.6,20.8,15.0,8.1,4.5,5.0,113.4,108.6,0.579,0,12/11/2019
Milwaukee Bucks,New Orleans Pelicans,0021900364,127,0.875,0.482,0.356,0.717,49.0,24.5,14.0,7.2,5.8,12.6,113.9,101.1,0.588,112,0.25,0.449,0.363,0.738,42.1,23.3,15.3,7.5,4.6,-6.5,107.3,114.1,0.555,1,12/11/2019
Indiana Pacers,Boston Celtics,0021900357,122,0.625,0.468,0.365,0.811,44.3,24.3,14.0,6.8,5.2,4.1,108.2,104.2,0.555,117,0.773,0.451,0.356,0.799,45.7,23.3,13.4,8.6,5.9,7.9,110.5,102.5,0.558,1,12/11/2019
Sacramento Kings,Oklahoma City Thunder,0021900365,94,0.435,0.448,0.354,0.785,42.4,23.1,15.5,8.1,4.7,-3.3,107.2,110.1,0.552,93,0.478,0.464,0.349,0.798,42.6,21.3,13.9,7.3,4.8,0.6,107.7,107.0,0.569,1,12/11/2019
Minnesota Timberwolves,Utah Jazz,0021900362,116,0.435,0.445,0.332,0.763,44.3,22.1,14.7,7.5,6.0,-2.7,108.2,110.8,0.555,127,0.542,0.451,0.38,0.774,44.9,21.2,16.3,6.1,4.0,-0.2,105.1,105.1,0.562,0,12/11/2019
Toronto Raptors,LA Clippers,0021900359,92,0.696,0.453,0.381,0.802,45.3,24.8,15.2,8.2,5.1,6.3,109.3,103.2,0.57,112,0.72,0.456,0.355,0.776,47.2,22.3,15.4,7.3,5.2,6.5,110.6,104.0,0.561,0,12/11/2019
San Antonio Spurs,Cleveland Cavaliers,0021900368,109,0.391,0.465,0.353,0.78,45.0,24.0,13.4,6.4,5.5,-3.7,109.1,112.5,0.553,117,0.208,0.434,0.334,0.762,43.9,20.9,15.7,7.4,3.2,-10.7,103.9,114.6,0.53,0,12/12/2019
Boston Celtics,Philadelphia 76ers,0021900367,109,0.739,0.453,0.358,0.798,45.6,23.4,13.5,8.5,5.9,7.3,110.7,103.3,0.56,115,0.72,0.475,0.366,0.745,45.8,26.6,16.3,8.8,5.6,6.1,108.5,102.6,0.57,0,12/12/2019
Detroit Pistons,Dallas Mavericks,0021900369,111,0.417,0.47,0.392,0.741,43.7,25.2,16.7,6.7,5.2,0.3,110.0,109.4,0.575,122,0.696,0.466,0.362,0.78,47.4,24.2,12.8,6.4,4.4,9.6,117.0,107.6,0.585,0,12/12/2019
Denver Nuggets,Portland Trail Blazers,0021900370,114,0.636,0.446,0.35,0.748,46.1,26.3,14.0,7.9,5.2,4.2,106.4,102.3,0.535,99,0.4,0.45,0.365,0.818,45.4,19.5,13.1,5.9,6.0,-1.4,109.5,111.0,0.556,1,12/12/2019
Philadelphia 76ers,New Orleans Pelicans,0021900372,116,0.731,0.476,0.371,0.748,45.9,26.7,16.2,8.7,5.7,6.1,109.0,103.1,0.572,109,0.24,0.449,0.362,0.741,42.0,23.5,15.5,7.5,4.6,-6.8,107.1,114.4,0.556,1,12/13/2019
Chicago Bulls,Charlotte Hornets,0021900375,73,0.346,0.431,0.35,0.754,42.3,22.7,15.2,9.4,3.9,-1.7,104.1,105.8,0.537,83,0.407,0.443,0.371,0.749,42.6,24.1,15.5,6.6,4.4,-6.7,107.2,113.8,0.552,0,12/13/2019
Orlando Magic,Houston Rockets,0021900371,107,0.458,0.43,0.329,0.78,46.1,22.6,14.1,8.4,6.9,-0.4,103.8,104.6,0.527,130,0.667,0.449,0.343,0.795,45.4,20.7,14.9,8.2,4.6,5.1,113.7,108.9,0.581,0,12/13/2019
Miami Heat,Los Angeles Lakers,0021900374,110,0.75,0.475,0.382,0.758,44.6,24.9,17.4,8.2,4.5,5.7,110.0,104.6,0.587,113,0.88,0.487,0.371,0.738,44.9,26.1,14.7,8.7,6.9,9.7,112.6,103.2,0.579,0,12/13/2019
Utah Jazz,Golden State Warriors,0021900379,114,0.56,0.456,0.383,0.773,44.9,21.3,16.3,6.0,4.1,0.3,106.0,105.5,0.567,106,0.192,0.431,0.327,0.821,42.7,23.5,14.5,8.0,4.6,-8.9,103.7,113.0,0.531,1,12/13/2019
Atlanta Hawks,Indiana Pacers,0021900373,100,0.24,0.454,0.322,0.747,40.4,23.1,17.0,8.2,4.9,-9.6,105.4,114.8,0.55,110,0.64,0.468,0.367,0.813,44.0,24.4,13.8,7.0,5.2,4.1,108.7,104.7,0.557,0,12/13/2019
Sacramento Kings,New York Knicks,0021900378,101,0.458,0.448,0.352,0.78,42.4,22.7,15.5,8.1,4.7,-3.1,106.8,109.5,0.55,103,0.2,0.42,0.35,0.677,45.5,20.2,15.1,7.8,4.8,-10.7,101.9,112.6,0.514,0,12/13/2019
Minnesota Timberwolves,LA Clippers,0021900377,117,0.417,0.445,0.333,0.765,44.2,22.0,14.6,7.6,5.9,-3.0,108.5,111.5,0.555,124,0.731,0.456,0.352,0.78,47.3,22.5,15.5,7.4,5.2,7.0,110.6,103.5,0.562,0,12/13/2019
Memphis Grizzlies,Milwaukee Bucks,0021900376,114,0.333,0.456,0.347,0.77,43.3,25.3,15.6,7.9,5.0,-6.7,104.8,111.1,0.547,127,0.88,0.484,0.361,0.72,48.7,24.5,14.1,7.4,5.6,12.7,114.1,101.2,0.59,0,12/13/2019
Chicago Bulls,LA Clippers,0021900382,109,0.333,0.426,0.345,0.757,42.5,22.6,15.2,9.4,4.1,-2.0,103.0,105.0,0.531,106,0.741,0.457,0.355,0.787,47.0,22.2,15.6,7.3,5.1,7.0,110.7,103.7,0.565,1,12/14/2019
Phoenix Suns,San Antonio Spurs,0021900380,119,0.458,0.459,0.361,0.803,40.9,27.3,13.5,7.5,3.8,1.3,111.2,109.6,0.572,121,0.375,0.466,0.352,0.781,44.4,23.7,13.3,6.6,5.6,-3.9,108.6,112.3,0.553,0,12/14/2019
Houston Rockets,Detroit Pistons,0021900386,107,0.68,0.453,0.351,0.797,45.4,20.8,14.8,8.1,4.7,5.8,114.7,109.2,0.585,115,0.4,0.469,0.39,0.739,43.4,25.1,16.3,6.8,5.1,-0.1,110.1,109.9,0.574,0,12/14/2019
Milwaukee Bucks,Cleveland Cavaliers,0021900385,125,0.885,0.485,0.361,0.726,48.8,24.4,14.1,7.2,5.5,12.7,114.3,101.5,0.592,108,0.24,0.435,0.334,0.76,44.0,20.9,15.8,7.3,3.2,-9.9,104.1,113.9,0.531,1,12/14/2019
Dallas Mavericks,Miami Heat,0021900384,118,0.708,0.467,0.362,0.777,47.6,24.2,12.7,6.3,4.4,9.6,117.2,107.8,0.586,122,0.72,0.474,0.378,0.76,44.2,24.8,17.0,8.2,4.4,5.4,110.0,104.9,0.587,0,12/14/2019
Denver Nuggets,Oklahoma City Thunder,0021900387,110,0.652,0.447,0.357,0.743,46.4,26.4,13.9,7.9,5.1,4.7,107.2,102.5,0.537,102,0.458,0.463,0.351,0.794,42.7,21.5,14.1,7.4,5.0,0.6,107.2,106.6,0.568,1,12/14/2019
Toronto Raptors,Brooklyn Nets,0021900381,110,0.667,0.449,0.375,0.806,45.4,24.6,15.3,8.3,5.2,5.2,108.6,103.4,0.565,102,0.542,0.452,0.347,0.741,46.0,23.5,15.3,6.8,4.8,-0.5,109.1,109.6,0.557,1,12/14/2019
Memphis Grizzlies,Washington Wizards,0021900383,128,0.32,0.453,0.35,0.77,43.2,25.3,15.4,7.9,5.0,-6.9,104.8,111.5,0.546,111,0.304,0.471,0.369,0.812,39.8,27.0,13.5,6.9,3.7,-4.2,112.5,116.5,0.573,1,12/14/2019
Golden State Warriors,Sacramento Kings,0021900393,79,0.185,0.432,0.326,0.817,43.0,23.4,14.4,8.0,4.7,-8.8,103.8,113.1,0.531,100,0.44,0.449,0.356,0.78,42.5,22.6,15.5,7.8,4.6,-3.1,106.9,109.7,0.551,0,12/15/2019
Brooklyn Nets,Philadelphia 76ers,0021900391,109,0.52,0.449,0.343,0.74,46.3,23.5,15.4,6.6,4.9,-0.8,108.4,109.2,0.553,89,0.741,0.477,0.37,0.744,45.9,26.6,16.0,8.6,5.8,6.1,109.3,103.3,0.572,1,12/15/2019
Indiana Pacers,Charlotte Hornets,0021900389,107,0.654,0.47,0.365,0.81,44.0,24.5,13.8,7.0,5.0,4.3,108.5,104.2,0.557,85,0.429,0.441,0.365,0.751,43.2,24.0,15.7,6.7,4.4,-6.1,106.4,112.5,0.549,1,12/15/2019
Atlanta Hawks,Los Angeles Lakers,0021900390,96,0.231,0.453,0.318,0.745,40.7,23.1,16.8,8.1,4.9,-9.6,104.9,114.4,0.547,101,0.885,0.487,0.369,0.734,45.1,26.1,14.9,8.6,7.0,9.5,112.7,103.5,0.579,0,12/15/2019
Denver Nuggets,New York Knicks,0021900392,111,0.667,0.45,0.354,0.743,46.3,26.6,14.0,7.8,5.0,4.8,107.4,102.6,0.539,105,0.231,0.422,0.348,0.676,45.8,20.4,14.9,7.8,4.8,-10.2,102.3,112.5,0.514,1,12/15/2019
New Orleans Pelicans,Orlando Magic,0021900388,119,0.231,0.448,0.363,0.738,42.1,23.5,15.2,7.4,4.5,-6.8,107.2,114.4,0.555,130,0.44,0.43,0.333,0.779,45.9,22.8,13.8,8.2,6.8,-1.3,104.4,106.0,0.528,0,12/15/2019
Phoenix Suns,Portland Trail Blazers,0021900400,110,0.44,0.458,0.356,0.8,41.3,27.2,13.3,7.3,3.8,1.2,110.7,109.3,0.57,111,0.385,0.451,0.362,0.816,45.2,19.7,13.0,5.8,6.1,-2.0,109.5,111.5,0.555,0,12/16/2019
Houston Rockets,San Antonio Spurs,0021900396,109,0.654,0.451,0.348,0.794,45.3,20.7,14.6,8.1,4.8,5.3,114.2,109.2,0.581,107,0.4,0.463,0.348,0.778,44.8,23.5,13.1,6.5,5.7,-3.6,108.4,111.8,0.55,1,12/16/2019
Detroit Pistons,Washington Wizards,0021900394,119,0.423,0.468,0.388,0.744,43.7,25.1,16.2,6.7,5.1,0.2,110.1,109.6,0.573,133,0.292,0.47,0.369,0.81,39.4,26.7,13.6,7.1,3.7,-4.7,112.0,116.7,0.573,0,12/16/2019
Milwaukee Bucks,Dallas Mavericks,0021900398,116,0.889,0.487,0.362,0.726,48.5,24.4,14.1,7.4,5.5,12.8,114.6,101.6,0.594,120,0.68,0.466,0.363,0.773,47.4,24.3,12.6,6.2,4.3,9.1,116.8,107.9,0.584,0,12/16/2019
Toronto Raptors,Cleveland Cavaliers,0021900395,133,0.68,0.446,0.374,0.805,45.4,24.4,15.0,8.3,5.4,5.3,108.2,103.0,0.563,113,0.231,0.436,0.338,0.759,44.0,21.1,15.9,7.4,3.2,-10.2,104.1,114.3,0.532,1,12/16/2019
Oklahoma City Thunder,Chicago Bulls,0021900399,109,0.44,0.463,0.348,0.797,42.5,21.5,14.1,7.4,4.9,0.2,107.1,106.8,0.567,106,0.357,0.428,0.348,0.759,42.7,22.6,15.3,9.5,4.2,-1.8,103.3,105.1,0.533,1,12/16/2019
Memphis Grizzlies,Miami Heat,0021900397,118,0.346,0.457,0.352,0.775,43.2,25.5,15.7,8.0,5.0,-6.0,105.5,111.1,0.551,111,0.731,0.472,0.379,0.763,44.2,24.8,16.7,8.2,4.3,5.3,110.0,105.0,0.586,1,12/16/2019
New York Knicks,Atlanta Hawks,0021900403,143,0.222,0.424,0.344,0.679,46.0,20.5,14.8,7.9,4.7,-10.1,102.7,112.7,0.515,120,0.222,0.449,0.317,0.75,40.6,22.8,16.9,8.1,4.9,-9.4,104.4,113.7,0.545,1,12/17/2019
LA Clippers,Phoenix Suns,0021900406,120,0.714,0.457,0.357,0.784,46.8,22.2,15.6,7.3,5.0,6.6,110.6,103.9,0.564,99,0.423,0.458,0.356,0.802,41.4,27.3,13.5,7.4,3.9,1.1,110.5,109.2,0.57,1,12/17/2019
Utah Jazz,Orlando Magic,0021900405,109,0.577,0.456,0.385,0.774,44.9,21.3,16.2,6.0,4.1,0.6,106.4,105.6,0.569,102,0.462,0.434,0.34,0.78,45.6,23.1,13.7,8.2,6.7,-0.8,105.4,106.6,0.532,1,12/17/2019
Indiana Pacers,Los Angeles Lakers,0021900402,105,0.667,0.469,0.361,0.812,44.3,24.7,13.6,7.0,5.1,5.0,108.5,103.6,0.557,102,0.889,0.485,0.361,0.734,45.4,25.9,15.1,8.8,7.1,9.3,112.0,103.0,0.577,1,12/17/2019
Charlotte Hornets,Sacramento Kings,0021900401,110,0.414,0.436,0.359,0.747,43.7,23.8,15.6,6.6,4.4,-6.7,105.7,112.4,0.544,102,0.462,0.453,0.359,0.783,42.4,22.8,16.1,7.9,4.5,-2.1,106.9,108.7,0.556,1,12/17/2019
New Orleans Pelicans,Brooklyn Nets,0021900404,101,0.222,0.451,0.366,0.733,42.1,23.9,15.3,7.3,4.6,-6.9,107.7,115.0,0.558,108,0.538,0.449,0.343,0.741,46.5,23.4,15.4,6.7,4.7,0.0,108.3,108.3,0.552,0,12/17/2019
Philadelphia 76ers,Miami Heat,0021900410,104,0.714,0.475,0.365,0.74,45.6,26.3,16.0,8.6,6.0,5.2,108.5,103.4,0.569,108,0.704,0.472,0.382,0.766,43.9,24.7,16.6,8.2,4.4,4.8,110.1,105.6,0.586,0,12/18/2019
Cleveland Cavaliers,Charlotte Hornets,0021900407,100,0.222,0.438,0.338,0.759,43.8,21.5,15.7,7.4,3.1,-10.6,104.5,115.0,0.534,98,0.433,0.438,0.361,0.745,44.1,24.0,15.7,6.6,4.6,-6.2,106.1,112.3,0.545,1,12/18/2019
Detroit Pistons,Toronto Raptors,0021900408,99,0.407,0.468,0.385,0.742,43.5,25.3,16.1,6.7,5.1,-0.3,110.5,110.5,0.574,112,0.692,0.451,0.378,0.804,45.3,24.6,14.7,8.3,5.3,5.8,109.1,103.4,0.567,0,12/18/2019
Portland Trail Blazers,Golden State Warriors,0021900415,122,0.407,0.452,0.364,0.817,44.9,19.7,13.2,5.9,6.2,-1.8,109.4,111.3,0.557,112,0.179,0.431,0.323,0.814,42.4,23.4,14.7,8.2,4.6,-9.3,103.1,112.9,0.529,1,12/18/2019
Dallas Mavericks,Boston Celtics,0021900413,103,0.692,0.466,0.364,0.775,47.5,24.4,12.7,6.2,4.4,8.9,116.8,108.1,0.585,109,0.708,0.453,0.358,0.799,45.2,23.5,13.2,8.3,5.9,6.8,110.9,104.1,0.56,0,12/18/2019
Denver Nuggets,Orlando Magic,0021900414,113,0.68,0.451,0.354,0.74,46.5,26.7,13.9,7.7,5.0,4.9,107.9,103.0,0.539,104,0.444,0.434,0.334,0.779,45.5,23.1,13.3,8.1,6.6,-1.1,105.3,106.7,0.532,1,12/18/2019
Minnesota Timberwolves,New Orleans Pelicans,0021900411,99,0.4,0.445,0.33,0.769,43.9,21.7,14.7,7.6,5.8,-3.2,108.5,111.6,0.556,107,0.214,0.447,0.362,0.73,42.5,23.7,15.1,7.2,4.7,-6.9,107.2,114.5,0.552,0,12/18/2019
Washington Wizards,Chicago Bulls,0021900409,109,0.32,0.473,0.375,0.81,39.3,26.9,13.7,7.1,3.7,-4.0,112.9,116.8,0.577,110,0.345,0.43,0.346,0.761,42.3,22.7,15.2,9.8,4.3,-1.9,103.4,105.2,0.535,0,12/18/2019
Oklahoma City Thunder,Memphis Grizzlies,0021900412,126,0.462,0.465,0.353,0.798,42.5,21.5,14.6,7.4,4.9,0.3,107.2,106.8,0.571,122,0.37,0.458,0.353,0.771,43.3,25.6,15.8,7.9,5.1,-5.6,106.0,111.1,0.553,1,12/18/2019
San Antonio Spurs,Brooklyn Nets,0021900418,118,0.385,0.462,0.349,0.78,45.0,23.4,13.3,6.4,5.6,-3.5,108.0,111.3,0.55,105,0.556,0.448,0.341,0.741,46.6,23.4,15.3,6.6,4.9,0.3,108.1,107.8,0.551,1,12/19/2019
LA Clippers,Houston Rockets,0021900419,117,0.724,0.458,0.36,0.782,46.6,22.1,15.5,7.5,5.0,7.1,110.7,103.5,0.566,122,0.667,0.449,0.345,0.789,45.6,20.6,14.5,8.1,4.9,5.1,113.6,108.8,0.578,0,12/19/2019
Milwaukee Bucks,Los Angeles Lakers,0021900417,111,0.857,0.484,0.358,0.726,48.6,24.5,13.9,7.4,5.5,12.2,114.5,102.1,0.59,104,0.857,0.485,0.357,0.727,45.4,26.0,15.1,8.6,7.0,8.9,111.9,103.3,0.575,1,12/19/2019
Atlanta Hawks,Utah Jazz,0021900416,106,0.214,0.45,0.318,0.75,40.4,22.7,16.7,8.0,4.8,-9.8,104.7,114.4,0.546,111,0.593,0.457,0.386,0.77,45.4,21.5,16.1,5.9,4.0,0.8,106.5,105.6,0.568,0,12/19/2019
Philadelphia 76ers,Dallas Mavericks,0021900425,98,0.69,0.473,0.362,0.744,45.5,26.2,15.9,8.6,6.0,4.9,108.4,103.7,0.568,117,0.667,0.464,0.363,0.776,47.3,24.4,12.5,6.2,4.6,8.3,116.4,108.1,0.583,0,12/20/2019
Golden State Warriors,New Orleans Pelicans,0021900429,106,0.172,0.43,0.328,0.807,42.6,23.4,14.4,8.2,4.7,-9.3,103.4,113.1,0.528,102,0.241,0.447,0.364,0.733,42.9,23.7,15.2,7.1,4.7,-6.4,107.1,113.9,0.553,1,12/20/2019
Boston Celtics,Detroit Pistons,0021900422,114,0.72,0.451,0.356,0.804,45.6,23.1,13.3,8.1,5.8,6.7,110.9,104.2,0.559,93,0.393,0.468,0.377,0.74,43.6,25.0,16.1,6.7,5.1,-0.8,110.1,110.6,0.572,1,12/20/2019
Cleveland Cavaliers,Memphis Grizzlies,0021900420,114,0.25,0.441,0.336,0.759,44.1,21.7,16.1,7.4,3.1,-10.1,104.7,114.7,0.536,107,0.357,0.46,0.353,0.772,43.4,25.6,15.7,7.8,4.9,-5.5,106.4,111.5,0.554,1,12/20/2019
Miami Heat,New York Knicks,0021900424,129,0.714,0.472,0.382,0.767,44.0,24.8,16.6,8.1,4.4,4.8,110.1,105.6,0.586,114,0.25,0.429,0.348,0.684,46.2,20.8,14.6,7.8,4.7,-8.9,104.0,112.7,0.521,1,12/20/2019
Portland Trail Blazers,Orlando Magic,0021900428,118,0.429,0.452,0.362,0.821,45.3,19.7,13.1,5.9,6.2,-1.4,109.7,111.2,0.557,103,0.429,0.434,0.336,0.783,45.1,23.2,13.3,8.2,6.5,-1.3,105.3,107.0,0.532,1,12/20/2019
Indiana Pacers,Sacramento Kings,0021900421,119,0.679,0.47,0.363,0.806,44.3,24.7,13.7,7.0,5.2,4.9,108.6,103.8,0.557,105,0.444,0.452,0.359,0.787,42.1,22.9,15.9,8.0,4.6,-2.3,107.0,109.1,0.555,1,12/20/2019
Denver Nuggets,Minnesota Timberwolves,0021900427,109,0.692,0.451,0.356,0.747,46.8,26.7,14.1,7.7,4.9,5.0,108.1,103.2,0.541,100,0.385,0.443,0.327,0.764,43.8,21.6,14.5,7.7,5.7,-3.4,108.1,111.3,0.552,1,12/20/2019
Toronto Raptors,Washington Wizards,0021900423,122,0.704,0.45,0.378,0.807,45.3,24.7,14.6,8.3,5.3,6.1,109.2,103.2,0.567,118,0.308,0.468,0.372,0.812,39.7,26.6,13.7,7.1,3.8,-3.9,112.4,116.2,0.574,1,12/20/2019
Oklahoma City Thunder,Phoenix Suns,0021900426,126,0.481,0.468,0.351,0.798,42.2,21.6,14.5,7.3,5.0,0.5,107.7,107.2,0.573,108,0.407,0.456,0.353,0.8,41.6,27.4,13.7,7.6,3.8,0.3,109.9,109.3,0.566,1,12/20/2019
Philadelphia 76ers,Washington Wizards,0021900433,125,0.667,0.471,0.36,0.742,45.5,26.2,15.9,8.6,5.9,4.1,108.0,104.0,0.565,108,0.296,0.468,0.372,0.808,39.6,26.4,13.7,7.0,3.7,-3.9,112.3,116.1,0.574,1,12/21/2019
San Antonio Spurs,LA Clippers,0021900436,109,0.407,0.461,0.351,0.782,45.0,23.5,13.2,6.5,5.7,-2.9,108.2,110.8,0.55,134,0.7,0.46,0.363,0.782,46.3,22.1,15.6,7.6,5.1,6.7,110.6,103.9,0.567,0,12/21/2019
New York Knicks,Milwaukee Bucks,0021900434,102,0.241,0.429,0.346,0.683,46.0,20.8,14.4,8.0,4.6,-9.1,104.3,113.2,0.521,123,0.862,0.484,0.36,0.726,48.3,24.5,13.9,7.6,5.5,12.1,114.5,102.3,0.59,0,12/21/2019
Phoenix Suns,Houston Rockets,0021900437,125,0.393,0.455,0.353,0.804,41.5,27.3,13.8,7.6,3.8,-0.3,109.9,110.0,0.565,139,0.679,0.451,0.346,0.788,45.4,20.6,14.6,8.1,4.8,5.1,113.7,108.8,0.579,0,12/21/2019
Brooklyn Nets,Atlanta Hawks,0021900431,122,0.536,0.447,0.336,0.75,46.5,23.1,15.4,6.6,4.8,-0.2,107.7,107.9,0.55,112,0.207,0.449,0.32,0.754,40.3,22.7,16.6,8.0,4.7,-9.6,104.5,114.1,0.545,1,12/21/2019
Detroit Pistons,Chicago Bulls,0021900432,107,0.379,0.465,0.376,0.739,43.3,24.9,16.4,6.9,5.0,-1.5,109.4,110.5,0.569,119,0.367,0.429,0.345,0.765,42.6,22.8,15.2,9.7,4.3,-1.8,103.3,105.0,0.534,0,12/21/2019
Portland Trail Blazers,Minnesota Timberwolves,0021900438,113,0.448,0.453,0.366,0.823,45.6,19.5,13.4,5.8,6.4,-0.9,109.9,110.8,0.56,106,0.37,0.442,0.323,0.76,43.9,21.6,14.5,7.7,5.8,-3.6,108.0,111.3,0.551,1,12/21/2019
Charlotte Hornets,Utah Jazz,0021900430,107,0.419,0.437,0.36,0.742,43.9,24.1,15.5,6.8,4.5,-6.1,106.2,112.2,0.544,114,0.607,0.457,0.383,0.767,45.5,21.3,16.2,5.9,4.1,1.0,106.5,105.3,0.568,0,12/21/2019
Memphis Grizzlies,Sacramento Kings,0021900435,119,0.345,0.459,0.353,0.771,43.5,25.8,15.4,7.8,5.0,-5.5,106.4,111.7,0.552,115,0.429,0.452,0.357,0.789,42.2,23.0,15.8,7.8,4.6,-2.8,107.0,109.5,0.554,1,12/21/2019
Los Angeles Lakers,Denver Nuggets,0021900443,104,0.828,0.484,0.357,0.729,45.2,26.0,15.2,8.5,7.0,8.4,111.8,103.6,0.575,128,0.704,0.453,0.356,0.751,46.7,26.8,14.1,7.8,5.0,5.2,108.3,103.2,0.542,0,12/22/2019
Boston Celtics,Charlotte Hornets,0021900440,119,0.731,0.454,0.355,0.801,45.7,23.1,13.6,8.3,6.0,7.3,110.8,103.7,0.561,93,0.406,0.437,0.362,0.743,43.7,24.0,15.5,7.0,4.5,-6.1,106.4,112.4,0.544,1,12/22/2019
Milwaukee Bucks,Indiana Pacers,0021900441,117,0.867,0.484,0.362,0.722,48.3,24.5,14.0,7.7,5.8,12.3,114.5,102.0,0.591,89,0.69,0.471,0.366,0.807,44.2,25.0,13.5,7.0,5.2,5.2,109.1,104.0,0.559,1,12/22/2019
Toronto Raptors,Dallas Mavericks,0021900439,110,0.714,0.452,0.378,0.805,45.1,24.7,14.7,8.2,5.2,6.0,109.4,103.5,0.569,107,0.679,0.466,0.365,0.776,47.4,24.3,12.6,6.3,4.6,8.7,116.3,107.7,0.584,1,12/22/2019
Oklahoma City Thunder,LA Clippers,0021900442,118,0.5,0.471,0.353,0.799,42.2,21.7,14.5,7.3,5.1,1.1,108.5,107.3,0.576,112,0.71,0.463,0.362,0.781,46.1,22.4,15.5,7.7,5.0,7.2,111.2,103.9,0.569,1,12/22/2019
Golden State Warriors,Minnesota Timberwolves,0021900454,113,0.2,0.43,0.327,0.813,42.7,23.5,14.5,8.2,4.6,-8.9,103.3,112.5,0.529,104,0.357,0.441,0.326,0.764,43.7,21.4,14.6,7.7,5.8,-3.7,107.7,111.2,0.551,1,12/23/2019
New York Knicks,Washington Wizards,0021900447,115,0.233,0.428,0.344,0.684,45.9,20.8,14.4,8.0,4.7,-9.4,104.0,113.3,0.52,121,0.286,0.466,0.367,0.811,39.5,26.1,13.6,7.0,3.7,-4.3,112.1,116.2,0.572,0,12/23/2019
Phoenix Suns,Denver Nuggets,0021900451,111,0.379,0.457,0.351,0.802,41.4,27.3,13.7,7.5,3.7,-0.8,110.3,110.9,0.566,113,0.714,0.454,0.355,0.759,46.7,26.9,14.0,8.0,4.9,5.9,109.1,103.3,0.545,0,12/23/2019
Orlando Magic,Chicago Bulls,0021900448,103,0.414,0.431,0.333,0.78,45.2,23.1,13.2,8.4,6.5,-1.8,105.2,107.3,0.528,95,0.387,0.432,0.35,0.767,42.7,22.7,15.4,9.7,4.3,-1.3,103.8,105.1,0.538,1,12/23/2019
Cleveland Cavaliers,Atlanta Hawks,0021900444,121,0.276,0.441,0.341,0.759,44.7,21.8,16.1,7.3,3.3,-9.5,105.0,114.4,0.537,118,0.2,0.446,0.316,0.758,40.5,22.4,16.4,8.0,4.6,-9.6,104.4,114.0,0.543,1,12/23/2019
Miami Heat,Utah Jazz,0021900449,107,0.724,0.474,0.385,0.766,44.2,25.1,16.6,8.1,4.3,5.2,110.7,105.9,0.59,104,0.621,0.459,0.387,0.772,45.5,21.6,16.4,6.0,4.1,1.2,106.9,105.5,0.571,1,12/23/2019
